KEY,ENTITY,D0,D1,D2,D3,D4,D5,D6,D7,REFERENCES
529,DIRECTION,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,[]
530,CARTESIAN_POINT,0.0,25.0,-27.750000000000004,55.0,0.0,0.0,0.0,0.0,[]
531,PLANE,0.0,1449.0,0.0,0.0,0.0,0.0,0.0,0.0,[1449]
532,DIRECTION,0.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,[]
533,DIRECTION,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,[]
534,CARTESIAN_POINT,0.0,25.0,29.25,55.0,0.0,0.0,0.0,0.0,[]
535,PLANE,0.0,1446.0,0.0,0.0,0.0,0.0,0.0,0.0,[1446]
536,DIRECTION,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
537,DIRECTION,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,[]
538,DIRECTION,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
539,PLANE,0.0,1447.0,0.0,0.0,0.0,0.0,0.0,0.0,[1447]
540,DIRECTION,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,[]
541,DIRECTION,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,[]
542,CARTESIAN_POINT,0.0,0.0,5.53,55.0,0.0,0.0,0.0,0.0,[]
543,DIRECTION,0.0,-0.0,-0.0,-1.0,0.0,0.0,0.0,0.0,[]
544,DIRECTION,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,[]
545,DIRECTION,0.0,0.0,-0.0,-1.0,0.0,0.0,0.0,0.0,[]
546,DIRECTION,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
547,DIRECTION,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
548,DIRECTION,0.0,-0.0,-0.0,-1.0,0.0,0.0,0.0,0.0,[]
549,CARTESIAN_POINT,0.0,0.0,5.53,0.0,0.0,0.0,0.0,0.0,[]
550,DIRECTION,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,[]
551,DIRECTION,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,[]
552,CARTESIAN_POINT,0.0,0.0,5.53,53.999999999999964,0.0,0.0,0.0,0.0,[]
553,DIRECTION,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
554,CARTESIAN_POINT,0.0,0.0,4.2499999999999964,55.0,0.0,0.0,0.0,0.0,[]
555,CARTESIAN_POINT,0.0,25.001,3.9299999999999935,6.417291809229281e-16,0.0,0.0,0.0,0.0,[]
556,PLANE,0.0,1442.0,0.0,0.0,0.0,0.0,0.0,0.0,[1442]
557,DIRECTION,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,[]
558,DIRECTION,0.0,0.0,-0.0,-1.0,0.0,0.0,0.0,0.0,[]
559,CARTESIAN_POINT,0.0,-15.0,21.25,-0.001000000000001,0.0,0.0,0.0,0.0,[]
560,PLANE,0.0,1438.0,0.0,0.0,0.0,0.0,0.0,0.0,[1438]
561,PLANE,0.0,1441.0,0.0,0.0,0.0,0.0,0.0,0.0,[1441]
562,CARTESIAN_POINT,0.0,-21.213351823494794,21.25,17.49999999999998,0.0,0.0,0.0,0.0,[]
563,CARTESIAN_POINT,0.0,-18.4633518234948,15.85,17.49999999999998,0.0,0.0,0.0,0.0,[]
564,DIRECTION,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,[]
565,DIRECTION,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,[]
566,DIRECTION,0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,[]
567,DIRECTION,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,[]
568,DIRECTION,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,[]
569,DIRECTION,0.0,0.0,-0.0,-1.0,0.0,0.0,0.0,0.0,[]
570,CARTESIAN_POINT,0.0,-21.213351823494794,21.25,37.49999999999998,0.0,0.0,0.0,0.0,[]
571,DIRECTION,0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,[]
572,CARTESIAN_POINT,0.0,-18.4633518234948,15.85,37.49999999999998,0.0,0.0,0.0,0.0,[]
573,PLANE,0.0,1436.0,0.0,0.0,0.0,0.0,0.0,0.0,[1436]
574,DIRECTION,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,[]
575,DIRECTION,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,[]
576,DIRECTION,0.0,0.0,-0.0,-1.0,0.0,0.0,0.0,0.0,[]
577,CARTESIAN_POINT,0.0,-21.213351823494783,-1.1814904791898304,22.499999999999968,0.0,0.0,0.0,0.0,[]
578,CARTESIAN_POINT,0.0,-21.213351823494783,-1.1814904791898304,42.50000000000001,0.0,0.0,0.0,0.0,[]
579,PLANE,0.0,1434.0,0.0,0.0,0.0,0.0,0.0,0.0,[1434]
580,CARTESIAN_POINT,0.0,-21.213351823494783,-1.1814904791898304,12.499999999999991,0.0,0.0,0.0,0.0,[]
581,PLANE,0.0,1435.0,0.0,0.0,0.0,0.0,0.0,0.0,[1435]
582,DIRECTION,0.0,-3.664926647772862e-15,-5.086107434899653e-31,1.0,0.0,0.0,0.0,0.0,[]
583,DIRECTION,0.0,1.0,0.0,3.664926647772862e-15,0.0,0.0,0.0,0.0,[]
584,CARTESIAN_POINT,0.0,-21.213351823494783,-1.1814904791898304,32.50000000000003,0.0,0.0,0.0,0.0,[]
585,PLANE,0.0,1432.0,0.0,0.0,0.0,0.0,0.0,0.0,[1432]
586,DIRECTION,0.0,3.664926647772862e-15,5.086107434899653e-31,-1.0,0.0,0.0,0.0,0.0,[]
587,DIRECTION,0.0,-1.0,0.0,-3.664926647772862e-15,0.0,0.0,0.0,0.0,[]
588,DIRECTION,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,[]
589,PLANE,0.0,1433.0,0.0,0.0,0.0,0.0,0.0,0.0,[1433]
590,DIRECTION,0.0,3.664926647772862e-15,5.086107434899653e-31,1.0,0.0,0.0,0.0,0.0,[]
591,DIRECTION,0.0,1.0,0.0,-3.664926647772862e-15,0.0,0.0,0.0,0.0,[]
592,CARTESIAN_POINT,0.0,-21.213351823494794,-10.070000000000006,37.49999999999998,0.0,0.0,0.0,0.0,[]
593,DIRECTION,0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,[]
594,DIRECTION,0.0,-3.664926647772862e-15,-5.086107434899653e-31,-1.0,0.0,0.0,0.0,0.0,[]
595,DIRECTION,0.0,-1.0,0.0,3.664926647772862e-15,0.0,0.0,0.0,0.0,[]
596,DIRECTION,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,[]
597,CARTESIAN_POINT,0.0,-21.213351823494794,3.9299999999999935,37.49999999999998,0.0,0.0,0.0,0.0,[]
598,DIRECTION,0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,[]
599,CARTESIAN_POINT,0.0,-21.213351823494794,3.9299999999999935,37.49999999999998,0.0,0.0,0.0,0.0,[]
600,DIRECTION,0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,[]
601,CARTESIAN_POINT,0.0,-19.113351823494792,-6.070000000000007,37.49999999999998,0.0,0.0,0.0,0.0,[]
602,PLANE,0.0,1458.0,0.0,0.0,0.0,0.0,0.0,0.0,[1458]
603,DIRECTION,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,[]
604,DIRECTION,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,[]
605,DIRECTION,0.0,0.0,-0.0,-1.0,0.0,0.0,0.0,0.0,[]
606,DIRECTION,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,[]
607,DIRECTION,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,[]
608,DIRECTION,0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,[]
609,CARTESIAN_POINT,0.0,-21.213351823494794,-10.070000000000006,17.49999999999998,0.0,0.0,0.0,0.0,[]
610,CARTESIAN_POINT,0.0,-21.213351823494794,3.9299999999999935,17.49999999999998,0.0,0.0,0.0,0.0,[]
611,DIRECTION,0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,[]
612,CARTESIAN_POINT,0.0,-21.213351823494794,3.9299999999999935,17.49999999999998,0.0,0.0,0.0,0.0,[]
613,DIRECTION,0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,[]
614,CARTESIAN_POINT,0.0,-19.113351823494792,-6.070000000000007,17.49999999999998,0.0,0.0,0.0,0.0,[]
615,PLANE,0.0,1460.0,0.0,0.0,0.0,0.0,0.0,0.0,[1460]
616,DIRECTION,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,[]
617,DIRECTION,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,[]
618,DIRECTION,0.0,0.0,-0.0,-1.0,0.0,0.0,0.0,0.0,[]
619,PLANE,0.0,1345.0,0.0,0.0,0.0,0.0,0.0,0.0,[1345]
620,CARTESIAN_POINT,0.0,-25.0,-11.750000000000004,55.001000000000005,0.0,0.0,0.0,0.0,[]
621,CARTESIAN_POINT,0.0,26.500000000000004,-11.750000000000004,0.0,0.0,0.0,0.0,0.0,[]
622,CARTESIAN_POINT,0.0,-15.0,-27.750000000000004,55.001000000000005,0.0,0.0,0.0,0.0,[]
623,PLANE,0.0,1425.0,0.0,0.0,0.0,0.0,0.0,0.0,[1425]
624,DIRECTION,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
625,DIRECTION,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,[]
626,DIRECTION,0.0,-1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,[]
627,PLANE,0.0,1424.0,0.0,0.0,0.0,0.0,0.0,0.0,[1424]
628,DIRECTION,0.0,1.7347234759768066e-16,1.0,-0.0,0.0,0.0,0.0,0.0,[]
629,DIRECTION,0.0,-1.0,1.7347234759768066e-16,0.0,0.0,0.0,0.0,0.0,[]
630,CARTESIAN_POINT,0.0,26.500000000000004,-11.750000000000004,0.0,0.0,0.0,0.0,0.0,[]
631,CARTESIAN_POINT,0.0,-14.999999999999996,-18.750000000000007,49.00000000000001,0.0,0.0,0.0,0.0,[]
632,DIRECTION,0.0,0.0,-1.0,-1.261617073437678e-16,0.0,0.0,0.0,0.0,[]
633,DIRECTION,0.0,0.0,1.261617073437678e-16,-1.0,0.0,0.0,0.0,0.0,[]
634,DIRECTION,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,[]
635,PLANE,0.0,1422.0,0.0,0.0,0.0,0.0,0.0,0.0,[1422]
636,DIRECTION,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,[]
637,DIRECTION,0.0,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,[]
638,CARTESIAN_POINT,0.0,-14.999999999999996,-18.750000000000007,49.00000000000001,0.0,0.0,0.0,0.0,[]
639,DIRECTION,0.0,-1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,[]
640,CARTESIAN_POINT,0.0,-8.599999999999996,-15.450000000000005,49.00000000000001,0.0,0.0,0.0,0.0,[]
641,PLANE,0.0,1421.0,0.0,0.0,0.0,0.0,0.0,0.0,[1421]
642,DIRECTION,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,[]
643,DIRECTION,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
644,DIRECTION,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,[]
645,DIRECTION,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,[]
646,CARTESIAN_POINT,0.0,-14.999999999999996,-18.750000000000007,35.0,0.0,0.0,0.0,0.0,[]
647,DIRECTION,0.0,-1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,[]
648,CARTESIAN_POINT,0.0,-14.999999999999996,-18.750000000000007,35.0,0.0,0.0,0.0,0.0,[]
649,DIRECTION,0.0,-1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,[]
650,CARTESIAN_POINT,0.0,-8.599999999999996,-15.450000000000005,35.0,0.0,0.0,0.0,0.0,[]
651,PLANE,0.0,1418.0,0.0,0.0,0.0,0.0,0.0,0.0,[1418]
652,DIRECTION,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,[]
653,DIRECTION,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
654,DIRECTION,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,[]
655,CARTESIAN_POINT,0.0,26.500000000000004,-24.75,0.0,0.0,0.0,0.0,0.0,[]
656,CARTESIAN_POINT,0.0,-22.0,-11.750000000000004,55.001000000000005,0.0,0.0,0.0,0.0,[]
657,PLANE,0.0,1417.0,0.0,0.0,0.0,0.0,0.0,0.0,[1417]
658,CARTESIAN_POINT,0.0,-11.999999999999996,-27.750000000000004,55.0,0.0,0.0,0.0,0.0,[]
659,PLANE,0.0,1415.0,0.0,0.0,0.0,0.0,0.0,0.0,[1415]
660,DIRECTION,0.0,0.7071067811865442,-0.7071067811865509,0.0,0.0,0.0,0.0,0.0,[]
661,DIRECTION,0.0,0.7071067811865507,0.7071067811865441,0.0,0.0,0.0,0.0,0.0,[]
662,CARTESIAN_POINT,0.0,-22.0,21.25,-0.001000000000001,0.0,0.0,0.0,0.0,[]
663,PLANE,0.0,1414.0,0.0,0.0,0.0,0.0,0.0,0.0,[1414]
664,DIRECTION,0.0,0.7071067811865509,0.7071067811865442,0.0,0.0,0.0,0.0,0.0,[]
665,DIRECTION,0.0,-0.7071067811865441,0.7071067811865507,0.0,0.0,0.0,0.0,0.0,[]
666,CARTESIAN_POINT,0.0,-22.0,21.25,-0.001000000000001,0.0,0.0,0.0,0.0,[]
667,PLANE,0.0,1413.0,0.0,0.0,0.0,0.0,0.0,0.0,[1413]
668,DIRECTION,0.0,0.7071067811865509,0.7071067811865442,0.0,0.0,0.0,0.0,0.0,[]
669,DIRECTION,0.0,-0.7071067811865441,0.7071067811865507,0.0,0.0,0.0,0.0,0.0,[]
670,CARTESIAN_POINT,0.0,-11.999999999999996,29.25,55.0,0.0,0.0,0.0,0.0,[]
671,PLANE,0.0,1411.0,0.0,0.0,0.0,0.0,0.0,0.0,[1411]
672,DIRECTION,0.0,0.7071067811865509,-0.7071067811865442,0.0,0.0,0.0,0.0,0.0,[]
673,DIRECTION,0.0,0.7071067811865441,0.7071067811865507,0.0,0.0,0.0,0.0,0.0,[]
674,CARTESIAN_POINT,0.0,-22.0,21.25,-0.001000000000001,0.0,0.0,0.0,0.0,[]
675,PLANE,0.0,1412.0,0.0,0.0,0.0,0.0,0.0,0.0,[1412]
676,DIRECTION,0.0,0.7071067811865509,-0.7071067811865442,0.0,0.0,0.0,0.0,0.0,[]
677,DIRECTION,0.0,0.7071067811865441,0.7071067811865507,0.0,0.0,0.0,0.0,0.0,[]
678,CARTESIAN_POINT,0.0,-21.213351823494794,7.129999999999994,40.249999999999964,0.0,0.0,0.0,0.0,[]
679,PLANE,0.0,1410.0,0.0,0.0,0.0,0.0,0.0,0.0,[1410]
680,DIRECTION,0.0,0.7071067811865509,-0.7071067811865442,0.0,0.0,0.0,0.0,0.0,[]
681,DIRECTION,0.0,0.7071067811865441,0.7071067811865507,0.0,0.0,0.0,0.0,0.0,[]
682,CARTESIAN_POINT,0.0,-8.599999999999996,-18.750000000000007,54.50000000000001,0.0,0.0,0.0,0.0,[]
683,CARTESIAN_POINT,0.0,-21.213351823494794,15.85,14.749999999999986,0.0,0.0,0.0,0.0,[]
684,DIRECTION,0.0,0.7071067811865509,-0.7071067811865442,0.0,0.0,0.0,0.0,0.0,[]
685,DIRECTION,0.0,0.7071067811865441,0.7071067811865507,0.0,0.0,0.0,0.0,0.0,[]
686,CARTESIAN_POINT,0.0,26.5,-18.750000000000007,38.3,0.0,0.0,0.0,0.0,[]
687,CARTESIAN_POINT,0.0,-21.213351823494794,3.9299999999999935,14.99999999999998,0.0,0.0,0.0,0.0,[]
688,CARTESIAN_POINT,0.0,-21.213351823494794,-6.070000000000007,15.39999999999998,0.0,0.0,0.0,0.0,[]
689,CARTESIAN_POINT,0.0,-8.599999999999996,-18.750000000000007,38.3,0.0,0.0,0.0,0.0,[]
690,CARTESIAN_POINT,0.0,-21.213351823494794,7.129999999999994,14.749999999999984,0.0,0.0,0.0,0.0,[]
691,CARTESIAN_POINT,0.0,-21.213351823494794,15.85,34.749999999999986,0.0,0.0,0.0,0.0,[]
692,CARTESIAN_POINT,0.0,-21.213351823494794,-6.070000000000007,19.599999999999977,0.0,0.0,0.0,0.0,[]
693,CARTESIAN_POINT,0.0,26.5,-18.750000000000007,45.70000000000002,0.0,0.0,0.0,0.0,[]
694,CARTESIAN_POINT,0.0,-21.213351823494797,-11.33180729995788,17.49999999999998,0.0,0.0,0.0,0.0,[]
695,CARTESIAN_POINT,0.0,-21.213351823494794,-6.070000000000007,34.999999999999986,0.0,0.0,0.0,0.0,[]
696,CARTESIAN_POINT,0.0,-8.599999999999996,-18.750000000000007,40.49999999999999,0.0,0.0,0.0,0.0,[]
697,CARTESIAN_POINT,0.0,-21.213351823494794,-10.070000000000006,15.39999999999998,0.0,0.0,0.0,0.0,[]
698,CARTESIAN_POINT,0.0,-8.599999999999996,-18.750000000000007,29.500000000000007,0.0,0.0,0.0,0.0,[]
699,CARTESIAN_POINT,0.0,-21.213351823494794,3.9299999999999935,39.99999999999998,0.0,0.0,0.0,0.0,[]
700,CARTESIAN_POINT,0.0,-21.213351823494794,15.85,40.249999999999964,0.0,0.0,0.0,0.0,[]
701,CARTESIAN_POINT,0.0,-21.213351823494794,-6.070000000000007,19.999999999999968,0.0,0.0,0.0,0.0,[]
702,CARTESIAN_POINT,0.0,-21.213351823494794,3.9299999999999935,19.99999999999997,0.0,0.0,0.0,0.0,[]
703,CARTESIAN_POINT,0.0,-21.213351823494794,-6.070000000000007,39.999999999999964,0.0,0.0,0.0,0.0,[]
704,CARTESIAN_POINT,0.0,-8.599999999999996,-18.750000000000007,43.500000000000014,0.0,0.0,0.0,0.0,[]
705,CARTESIAN_POINT,0.0,-21.213351823494794,-6.070000000000007,14.999999999999982,0.0,0.0,0.0,0.0,[]
706,CARTESIAN_POINT,0.0,-14.999999999999996,-18.750000000000007,40.5,0.0,0.0,0.0,0.0,[]
707,CARTESIAN_POINT,0.0,-21.213351823494794,-10.070000000000006,19.599999999999977,0.0,0.0,0.0,0.0,[]
708,CARTESIAN_POINT,0.0,-8.599999999999996,-18.750000000000007,31.7,0.0,0.0,0.0,0.0,[]
709,CARTESIAN_POINT,0.0,26.5,-18.750000000000007,31.700000000000014,0.0,0.0,0.0,0.0,[]
710,CARTESIAN_POINT,0.0,-21.213351823494794,3.9299999999999935,34.99999999999998,0.0,0.0,0.0,0.0,[]
711,CARTESIAN_POINT,0.0,-21.213351823494794,-6.070000000000007,35.39999999999998,0.0,0.0,0.0,0.0,[]
712,CARTESIAN_POINT,0.0,-21.213351823494794,-6.070000000000007,39.599999999999966,0.0,0.0,0.0,0.0,[]
713,CARTESIAN_POINT,0.0,-21.213351823494794,-10.070000000000006,35.39999999999998,0.0,0.0,0.0,0.0,[]
714,CARTESIAN_POINT,0.0,-8.599999999999996,-18.750000000000007,45.7,0.0,0.0,0.0,0.0,[]
715,CARTESIAN_POINT,0.0,-21.213351823494794,-10.070000000000006,39.599999999999966,0.0,0.0,0.0,0.0,[]
716,CARTESIAN_POINT,0.0,26.5,-18.750000000000007,52.3,0.0,0.0,0.0,0.0,[]
717,CARTESIAN_POINT,0.0,-25.0,18.249999999999968,32.50000000000004,0.0,0.0,0.0,0.0,[]
718,CARTESIAN_POINT,0.0,-25.0,18.249999999999968,22.49999999999996,0.0,0.0,0.0,0.0,[]
719,CARTESIAN_POINT,0.0,18.500000000000043,5.53,55.0,0.0,0.0,0.0,0.0,[]
720,CARTESIAN_POINT,0.0,-21.213351823494808,21.25,22.499999999999968,0.0,0.0,0.0,0.0,[]
721,CARTESIAN_POINT,0.0,-25.0,7.129999999999993,6.417291809229281e-16,0.0,0.0,0.0,0.0,[]
722,CARTESIAN_POINT,0.0,-11.999999999999996,29.25,0.0,0.0,0.0,0.0,0.0,[]
723,CARTESIAN_POINT,0.0,25.0,-11.750000000000018,55.0,0.0,0.0,0.0,0.0,[]
724,CARTESIAN_POINT,0.0,-21.213351823494794,15.85,20.249999999999968,0.0,0.0,0.0,0.0,[]
725,CARTESIAN_POINT,0.0,-18.430680942385216,7.129999999999992,55.0,0.0,0.0,0.0,0.0,[]
726,CARTESIAN_POINT,0.0,-22.0,-11.750000000000004,0.0,0.0,0.0,0.0,0.0,[]
727,CARTESIAN_POINT,0.0,25.0,-11.750000000000014,0.0,0.0,0.0,0.0,0.0,[]
728,CARTESIAN_POINT,0.0,-25.0,15.85,32.50000000000004,0.0,0.0,0.0,0.0,[]
729,CARTESIAN_POINT,0.0,23.499999999999968,-27.750000000000004,0.0,0.0,0.0,0.0,0.0,[]
730,CARTESIAN_POINT,0.0,-21.213351823494794,21.25,32.50000000000003,0.0,0.0,0.0,0.0,[]
731,CARTESIAN_POINT,0.0,-25.0,7.129999999999993,55.00000000000001,0.0,0.0,0.0,0.0,[]
732,CARTESIAN_POINT,0.0,-15.0,26.249999999999968,55.0,0.0,0.0,0.0,0.0,[]
733,CARTESIAN_POINT,0.0,-25.0,3.9299999999999935,6.417291809229281e-16,0.0,0.0,0.0,0.0,[]
734,CARTESIAN_POINT,0.0,-14.999999999999996,-24.749999999999982,55.0,0.0,0.0,0.0,0.0,[]
735,CARTESIAN_POINT,0.0,-21.213351823494794,21.25,12.499999999999991,0.0,0.0,0.0,0.0,[]
736,CARTESIAN_POINT,0.0,-22.0,21.25,22.499999999999968,0.0,0.0,0.0,0.0,[]
737,CARTESIAN_POINT,0.0,-22.0,21.25,32.50000000000003,0.0,0.0,0.0,0.0,[]
738,CARTESIAN_POINT,0.0,-21.213351823494794,15.85,32.49999999999998,0.0,0.0,0.0,0.0,[]
739,CARTESIAN_POINT,0.0,-12.000000000000004,-27.75,55.0,0.0,0.0,0.0,0.0,[]
740,CARTESIAN_POINT,0.0,-21.213351823494776,15.85,12.49999999999998,0.0,0.0,0.0,0.0,[]
741,CARTESIAN_POINT,0.0,26.500000000000004,-24.75,0.0,0.0,0.0,0.0,0.0,[]
742,CARTESIAN_POINT,0.0,-21.213351823494776,21.25,42.499999999999964,0.0,0.0,0.0,0.0,[]
743,CARTESIAN_POINT,0.0,-25.0,18.249999999999957,55.0,0.0,0.0,0.0,0.0,[]
744,CARTESIAN_POINT,0.0,-25.0,-8.749999999999975,55.0,0.0,0.0,0.0,0.0,[]
745,CARTESIAN_POINT,0.0,-18.430680942385163,3.9299999999999935,0.0,0.0,0.0,0.0,0.0,[]
746,CARTESIAN_POINT,0.0,-22.0,21.25,55.0,0.0,0.0,0.0,0.0,[]
747,CARTESIAN_POINT,0.0,17.500000000000004,5.53,53.999999999999964,0.0,0.0,0.0,0.0,[]
748,CARTESIAN_POINT,0.0,-11.999999999999991,29.25,55.0,0.0,0.0,0.0,0.0,[]
749,CARTESIAN_POINT,0.0,-21.213351823494783,15.85,42.50000000000001,0.0,0.0,0.0,0.0,[]
750,CARTESIAN_POINT,0.0,-25.0,18.249999999999968,42.500000000000014,0.0,0.0,0.0,0.0,[]
751,CARTESIAN_POINT,0.0,0.0,29.25,0.0,0.0,0.0,0.0,0.0,[]
752,CARTESIAN_POINT,0.0,-25.0,18.249999999999968,0.0,0.0,0.0,0.0,0.0,[]
753,CARTESIAN_POINT,0.0,25.0,4.249999999999983,0.0,0.0,0.0,0.0,0.0,[]
754,CARTESIAN_POINT,0.0,-11.999999999999996,-27.750000000000004,0.0,0.0,0.0,0.0,0.0,[]
755,CARTESIAN_POINT,0.0,-15.0,-24.74999999999997,0.0,0.0,0.0,0.0,0.0,[]
756,CARTESIAN_POINT,0.0,-17.426703646989584,3.9299999999999935,53.999999999999964,0.0,0.0,0.0,0.0,[]
757,CARTESIAN_POINT,0.0,-22.0,21.25,42.50000000000001,0.0,0.0,0.0,0.0,[]
758,CARTESIAN_POINT,0.0,26.500000000000004,-24.750000000000004,55.0,0.0,0.0,0.0,0.0,[]
759,CARTESIAN_POINT,0.0,-25.0,15.85,22.499999999999957,0.0,0.0,0.0,0.0,[]
760,CARTESIAN_POINT,0.0,-17.426703646989587,7.129999999999993,53.999999999999964,0.0,0.0,0.0,0.0,[]
761,CARTESIAN_POINT,0.0,-25.0,3.9299999999999935,55.00000000000001,0.0,0.0,0.0,0.0,[]
762,CARTESIAN_POINT,0.0,23.49999999999997,-27.750000000000004,55.0,0.0,0.0,0.0,0.0,[]
763,CARTESIAN_POINT,0.0,-22.0,-11.750000000000002,55.0,0.0,0.0,0.0,0.0,[]
764,CARTESIAN_POINT,0.0,-15.0,-11.750000000000004,55.0,0.0,0.0,0.0,0.0,[]
765,CARTESIAN_POINT,0.0,-17.426703646989584,3.9299999999999935,0.999999999999987,0.0,0.0,0.0,0.0,[]
766,CARTESIAN_POINT,0.0,-18.430680942385216,3.9299999999999935,55.0,0.0,0.0,0.0,0.0,[]
767,CARTESIAN_POINT,0.0,0.0,29.25,55.0,0.0,0.0,0.0,0.0,[]
768,CARTESIAN_POINT,0.0,26.500000000000004,-11.750000000000004,0.0,0.0,0.0,0.0,0.0,[]
769,CARTESIAN_POINT,0.0,-17.426703646989587,7.129999999999993,0.999999999999987,0.0,0.0,0.0,0.0,[]
770,CARTESIAN_POINT,0.0,-15.0,21.25,55.0,0.0,0.0,0.0,0.0,[]
771,CARTESIAN_POINT,0.0,-25.0,15.85,42.500000000000014,0.0,0.0,0.0,0.0,[]
772,CARTESIAN_POINT,0.0,-25.0,18.249999999999968,12.499999999999972,0.0,0.0,0.0,0.0,[]
773,CARTESIAN_POINT,0.0,-15.0,-11.750000000000004,0.0,0.0,0.0,0.0,0.0,[]
774,CARTESIAN_POINT,0.0,-25.0,-8.74999999999998,0.0,0.0,0.0,0.0,0.0,[]
775,CARTESIAN_POINT,0.0,-22.0,21.25,0.0,0.0,0.0,0.0,0.0,[]
776,CARTESIAN_POINT,0.0,-15.0,21.25,-4.2351647362715017e-19,0.0,0.0,0.0,0.0,[]
777,CARTESIAN_POINT,0.0,-18.430680942385163,7.129999999999993,0.0,0.0,0.0,0.0,0.0,[]
778,CARTESIAN_POINT,0.0,-22.0,21.25,12.499999999999988,0.0,0.0,0.0,0.0,[]
779,CARTESIAN_POINT,0.0,-21.213351823494783,15.85,22.499999999999968,0.0,0.0,0.0,0.0,[]
780,CARTESIAN_POINT,0.0,25.0,4.249999999999983,55.0,0.0,0.0,0.0,0.0,[]
781,CARTESIAN_POINT,0.0,-25.0,15.85,12.499999999999972,0.0,0.0,0.0,0.0,[]
782,CARTESIAN_POINT,0.0,26.500000000000004,-11.750000000000012,55.0,0.0,0.0,0.0,0.0,[]
783,CARTESIAN_POINT,0.0,-15.0,26.249999999999968,0.0,0.0,0.0,0.0,0.0,[]
784,CARTESIAN_POINT,0.0,-8.599999999999996,-18.750000000000007,52.30000000000001,0.0,0.0,0.0,0.0,[]
785,CARTESIAN_POINT,0.0,-14.999999999999996,-18.750000000000007,54.50000000000001,0.0,0.0,0.0,0.0,[]
786,CARTESIAN_POINT,0.0,-14.999999999999996,-18.750000000000007,29.500000000000007,0.0,0.0,0.0,0.0,[]
787,CARTESIAN_POINT,0.0,-21.213351823494797,-11.33180729995788,37.49999999999998,0.0,0.0,0.0,0.0,[]
788,CARTESIAN_POINT,0.0,-21.213351823494794,7.129999999999994,34.749999999999986,0.0,0.0,0.0,0.0,[]
